videoId,updateAt,authorId,cmt,label
0yHtYPeK2Jg,2023-03-07 06:07:06,UCMKngdFA0HveTRZfmIJMUDw,Chất giọng  đỉnh  quá,0
0yHtYPeK2Jg,2023-03-07 06:07:43,UC90kDKKOT0KFUjcrRpZ1AYw,Đeo tai nghe và nghe thì nó lại là 1 đẳng cấp khác luôn.,0
0yHtYPeK2Jg,2023-03-07 06:07:44,UCIO7GHIyTd3FWRyRRhyXuNA,"Hay nhé em , rất là ok",0
0yHtYPeK2Jg,2023-03-07 06:08:40,UCVfmQ39I3coAMACkpH8VIFg,Em chị hoà nhất,0
0yHtYPeK2Jg,2023-03-07 06:08:59,UCkaZ615ytBSI5fJYRloCKsQ,lên coi coi cá voi sát thủ có hay không : )),0
0yHtYPeK2Jg,2023-03-07 06:09:05,UCIvLBaEn_rauobGiSeGCyEA,❤❤❤,0
0yHtYPeK2Jg,2023-03-07 06:09:25,UC7fYu3DzFue0rOaugdOVoYA,😍😍😍,0
0yHtYPeK2Jg,2023-03-07 06:10:02,UC7fYu3DzFue0rOaugdOVoYA,😍🥰🥰🥰,0
0yHtYPeK2Jg,2023-03-07 06:10:36,UCcjTs9Txq55lNC6Chk_AXDQ,Chúc mừng chị yêu nhé 🥰🥰,0
0yHtYPeK2Jg,2023-03-07 06:11:14,UC1ZrZOhyBIVIyMstC2Entqw,tuyệt vời nhé Hoà,0
0yHtYPeK2Jg,2023-03-07 06:11:22,UCcHJjJaMnoGgSKCitQoqobg,<3,0
0yHtYPeK2Jg,2023-03-07 06:11:30,UChu58_cA580usXiawRMTE_g,Oan Thị Mầu😂,0
0yHtYPeK2Jg,2023-03-07 06:11:41,UC0rBe-KRTerlOz2v_Sye5iQ,Chúc mừng Hòa vs Masew có sản phẩm thành công nhá !!,0
0yHtYPeK2Jg,2023-03-07 06:11:44,UCO9BRM-xrMngw9HHnMEPU3Q,Hay goá đi e nghe chất nhạc là bt ai phối r đó😂,0
0yHtYPeK2Jg,2023-03-07 06:12:03,UCy25qBF8fIAcMfX9s5nvyBA,♥️♥️♥️♥️♥️♥️,0
0yHtYPeK2Jg,2023-03-07 06:12:12,UCW2glQAUzFjkY5p9Uz5H9bg,Yêu,0
0yHtYPeK2Jg,2023-03-07 06:12:21,UCPLhUhDm-P8CFIAMw-SSC7g,Tui là tui xem đi xem lại mãi thôi ý..hay quá trời luôn,0
0yHtYPeK2Jg,2023-03-07 06:13:32,UCeqdAQJBbqWODVamy1170lA,Nhạc hay mê chị Hoà quá❤,0
0yHtYPeK2Jg,2023-03-07 06:13:55,UCQQGucNaJdl4uXyF4iE6qig,Chúc mừng chị. Tất cả đều rất hoàn hảo. Bài hát và Mv như dành riêng cho chị. Sự đột phá nổi bật 🎉🎉❤,0
0yHtYPeK2Jg,2023-03-07 06:14:02,UCvQ076ry_EFFbWYp1baJZNw,Congrats Minzy and ekip,0
0yHtYPeK2Jg,2023-03-07 06:14:56,UC4FHcFqPhV6FPf0VrSEtAfw,Khúc cuối nghe lổi da gà lun á,0
0yHtYPeK2Jg,2023-03-07 06:15:25,UCiADq0WhmFAtQf7G50Mw3AQ,Chúc mừng em.,0
0yHtYPeK2Jg,2023-03-07 06:16:18,UCCUaJUZx-x5LzHBcl3WftkA,Nice,0
0yHtYPeK2Jg,2023-03-07 06:16:41,UCgEdfDY384N_FqrSc854blQ,Có nhạc để cho các em múa trong các hội hoặc là sinh hoạt của trường của xã rồi 🙂🙂🙂,0
0yHtYPeK2Jg,2023-03-07 06:16:47,UCiz5tPcvKEz6m4PJeUzVk-Q,Chúc mừng Hòa Minzy,0
0yHtYPeK2Jg,2023-03-07 06:18:39,UCcRQ3jGg1VkdALVJUdvF5Tw,Hay tuyệt lun ạ,0
0yHtYPeK2Jg,2023-03-07 06:18:49,UCcRQ3jGg1VkdALVJUdvF5Tw,Đình quớ,0
0yHtYPeK2Jg,2023-03-07 06:19:13,UCWty2ClVZxuoofaOOrVLx5g,Xuất sắc quá c ơi🥰🥰,0
0yHtYPeK2Jg,2023-03-07 06:19:20,UCs8HiPATHYk5xjGlktzaLyg,❤❤,0
0yHtYPeK2Jg,2023-03-07 06:20:04,UCUf4lWOdKYqPgzCTsN4TfQw,Top 1,0
0yHtYPeK2Jg,2023-03-07 06:20:19,UCcRQ3jGg1VkdALVJUdvF5Tw,Đình quớ,0
0yHtYPeK2Jg,2023-03-07 06:20:27,UCcRQ3jGg1VkdALVJUdvF5Tw,Tịt vừi,0
0yHtYPeK2Jg,2023-03-07 06:20:37,UCcRQ3jGg1VkdALVJUdvF5Tw,Moa moa,0
0yHtYPeK2Jg,2023-03-07 06:21:14,UCcRQ3jGg1VkdALVJUdvF5Tw,Meo,0
0yHtYPeK2Jg,2023-03-07 06:21:20,UCcRQ3jGg1VkdALVJUdvF5Tw,Meo,0
0yHtYPeK2Jg,2023-03-07 06:22:22,UCcRQ3jGg1VkdALVJUdvF5Tw,Meoo,0
0yHtYPeK2Jg,2023-03-07 06:22:41,UCcfHR6cS5-OIvSrNdi3SEjw,"Thích hoà hơn thuỳ linh. Nhưng nhạc của linh nó có ý nghĩa, còn ý nghĩa bài này là gì??? Hay là cỗ vũ chuyện giới trẻ sống ko lành mạnh, chửa hoang?",0
0yHtYPeK2Jg,2023-03-07 06:23:20,UCqkhJ-vTHPwe8m1OwbwTSAw,❤❤❤,0
0yHtYPeK2Jg,2023-03-07 06:23:25,UCel_LS3MGX4eIYV5UcCf-kQ,Chúc Mv mau lên top 1 nhé .🎉🎉,0
0yHtYPeK2Jg,2023-03-07 06:25:14,UC0xU9GdEiYsumAv6_sfiD1A,Yêuuu,0
0yHtYPeK2Jg,2023-03-07 06:25:32,UCxmL8SaLJWVmfod93I7WhAw,❤❤❤,0
0yHtYPeK2Jg,2023-03-07 06:25:34,UCmsDOcKjNlEzXCIloYEXoGw,Ơ mấy quả bạch tuộc ở chợ đồng xuân nè,0
0yHtYPeK2Jg,2023-03-07 06:25:40,UC2zM7jJ4YEFHb91QLYdj_KQ,❤️❤️❤️❤️❤️,0
0yHtYPeK2Jg,2023-03-07 06:25:57,UCZMfURxJqRPDA2f6IR6x24g,"Áaaaa hóng clip dance của chị, mê quá đi ạ 🙆🙆🙆",0
0yHtYPeK2Jg,2023-03-07 06:26:22,UCrZPLEjtLX3bkR3sUp-qosg,Hay quá ạ🎉🎉🎉,0
0yHtYPeK2Jg,2023-03-07 06:26:31,UC4wJF35CvZUCvTLtgZcgSFw,"Chị Hoà mãi đỉnh , MV hayy tuyệt vời",0
0yHtYPeK2Jg,2023-03-07 06:27:16,UCGpXLWfI7iImdrbBMGz2lyg,MV hay đấy nhưng không bằng MV của HTL được... còn xa lắm,0
0yHtYPeK2Jg,2023-03-07 06:27:43,UCbt0WT-RHlcvBT-K8Vd1Nlw,Quá tuyệt rồi.,0
0yHtYPeK2Jg,2023-03-07 06:29:13,UCOjqosSGiA_Ho7SB0y8NgXQ,"Chúc mừng mẹ Hoà, chúc mừng MV Cá Voi Sát Thủ 😂😂",0
0yHtYPeK2Jg,2023-03-07 06:29:46,UCM53MtUa4UkaF_7L4l6nbXg,Hay quá ạ Chúc mừng mẹ Bo nhé,0
0yHtYPeK2Jg,2023-03-07 06:30:57,UC_8UZ1smQjalmiyKx-cj-NA,Tuyệt vời,0
0yHtYPeK2Jg,2023-03-07 06:31:18,UCypO36IGaNa59lDOQ3OVe3Q,Hoà hát hay diễn đẹp,0
0yHtYPeK2Jg,2023-03-07 06:32:00,UCrYlrmmkbOyICv27jkleGTA,🎉🎉🎉,0
0yHtYPeK2Jg,2023-03-07 06:32:12,UCrYlrmmkbOyICv27jkleGTA,🎉🎉🎉,0
0yHtYPeK2Jg,2023-03-07 06:32:52,UCN2lpZPR9IvR4MetJeP4AQg,Hay quá,0
0yHtYPeK2Jg,2023-03-07 06:34:48,UCtQWg82qawQzLUtZwTYAeIw,❤,0
0yHtYPeK2Jg,2023-03-07 06:34:57,UCaYizMi5wAPYO-ZIr5Ho68w,3 rồi,0
0yHtYPeK2Jg,2023-03-07 06:35:47,UC4nnvQpejMgl2llKkhKCr5g,coi mãi ko chán ạ,0
0yHtYPeK2Jg,2023-03-07 06:37:04,UCRqfXnpUwsMKOL1DFxgBcdw,Hay lắm em,0
0yHtYPeK2Jg,2023-03-07 06:37:30,UCxJG2biyiuFM5wRYkbBA_Gg,Masew Vạn Tuế :v,0
0yHtYPeK2Jg,2023-03-07 06:37:46,UCte-KlLqQmoY3JHlTXBDTAA,Bớ làng nước ơi hay xuất sắcccccc ❤❤❤❤❤❤,0
0yHtYPeK2Jg,2023-03-07 06:37:54,UCFB5qbc_c_Dgwoz4WX2AYrw,hay quá ❤,0
0yHtYPeK2Jg,2023-03-07 06:37:54,UCo6KTADsFyszZ0HvE36edpw,Mọi ng ủng hộ Cô Mầu lên top 1 nào,0
0yHtYPeK2Jg,2023-03-07 06:38:58,UC1le8iPRHUsbXzAXP5C7Qkg,nghe cuốn,0
0yHtYPeK2Jg,2023-03-07 06:39:18,UCKpHDd3LorzfgHngTqvQVTg,Top 3 r cố lên,0
0yHtYPeK2Jg,2023-03-07 06:39:30,UCwXBzC8e1nRamntKFuSDzkA,Hay quá,0
0yHtYPeK2Jg,2023-03-07 06:40:56,UCCrC2WB6W9cYfBYhEj01_YQ,Keo quá trrrrrr🎉,0
0yHtYPeK2Jg,2023-03-07 06:41:42,UCMYWQLN7dxHG4qxf1wMG4CA,❤❤❤❤,0
0yHtYPeK2Jg,2023-03-07 06:42:17,UCIxXXLq2XeafwF6K_jdm8Dg,❤❤❤❤,0
0yHtYPeK2Jg,2023-03-07 06:44:58,UCRzkabJCqtzh6zjJMFMDlVg,MV rất hay luôn,0
0yHtYPeK2Jg,2023-03-07 06:45:40,UCbebmTX5wm0synoRV15AxWw,Cô mua tóc đức phúc: ai tóc dài tóc rối bán ko. Hahha,0
0yHtYPeK2Jg,2023-03-07 06:45:45,UC0scdqFwJxxVbTv2BM7vQuQ,MV quá hay và xuất sắc ạ bỗng dưng xem xong lại muốn xem lại thị màu r ạ,0
0yHtYPeK2Jg,2023-03-07 06:45:47,UCN7_Dd2GIB1xvej9qOO34eQ,Chúc e sớm lên top1,0
0yHtYPeK2Jg,2023-03-07 06:45:51,UC-UtBpHgTxh43TQ6ShgIVZA,Như đầu cu😢,0
0yHtYPeK2Jg,2023-03-07 06:45:54,UCdBFLjzWkaPPL-L5ZQkIMng,♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥,0
0yHtYPeK2Jg,2023-03-07 06:46:33,UCvEJDGggEnxaW7UfOhHt6Zw,MV hay quá trời quá đất luôn chứ 😍😍😍😍,0
0yHtYPeK2Jg,2023-03-07 06:46:37,UC2q51yDPW7xAFyBTIU_KxZw,❤❤,0
0yHtYPeK2Jg,2023-03-07 06:47:34,UCuWQ3HFwirD8jK2QveGv0SA,yêu thương Hòa. Chúc Hòa được TOP 1 nha,0
0yHtYPeK2Jg,2023-03-07 06:47:39,UCCe-BwLzMMFsOsIQXzUAhxQ,😍,0
0yHtYPeK2Jg,2023-03-07 06:48:36,UCyUrAu8Ee-e_9jh7mz0ylTA,Xuất sắc luôn chị Hòa ơi,0
0yHtYPeK2Jg,2023-03-07 06:48:58,UCGtu1u0OuM_8egd_53lpy3Q,Bánh khúc đây😂,0
0yHtYPeK2Jg,2023-03-07 06:50:12,UCFqDSa-cpRMX4MlCvi8rt0g,Ủng hộ mẹ Bé Bo ❤,0
0yHtYPeK2Jg,2023-03-07 06:50:34,UC0UTMKxEUYpk0mjTuVB0njQ,hay quá hayyyyy nghe 1 lần đã thấy hay ý,0
0yHtYPeK2Jg,2023-03-07 06:50:50,UClY2zI1Jk1KscLfUqNLsABg,Thành công rồi em ạ! Congratulations cô gái cùng tên với chị❤,0
0yHtYPeK2Jg,2023-03-07 06:51:08,UC2LNwVCvVZnhKjQkkpIw-Xw,Ủa Thuỳ Tiên đâu😂,0
0yHtYPeK2Jg,2023-03-07 06:53:07,UCITC9TKjAfcTGBwB7N3Tl2A,Yea,0
0yHtYPeK2Jg,2023-03-07 06:53:39,UCEcNcuaixjb89-PHWCxKs2g,Mê cô thị mầu này quá ạ,0
0yHtYPeK2Jg,2023-03-07 06:54:20,UCdt5-r3OafoXVsi91QknedA,Hay quá bé ơi <3,0
0yHtYPeK2Jg,2023-03-07 06:54:21,UCCsSxaHQ33FdvBPZF-fsubw,Top 1 đi nào,0
0yHtYPeK2Jg,2023-03-07 06:54:32,UCDy6EoN8H6TKOmOhnuqNA3g,Thiet ngĩ quay cảnh ngày xưa sẽ hay hơn nhiều,0
0yHtYPeK2Jg,2023-03-07 06:54:41,UCDy6EoN8H6TKOmOhnuqNA3g,Thiet ngĩ quay cảnh ngày xưa sẽ hay hơn nhiều,0
0yHtYPeK2Jg,2023-03-07 06:55:18,UC7oo_ynOyJnA_3wXcZdfEDA,quá hay cho 1 MV truyền cảm hứng với nghệ thuật chèo,0
0yHtYPeK2Jg,2023-03-07 06:56:55,UCmsuRNPzW-Qf6I1Itl1TJeg,👍,0
0yHtYPeK2Jg,2023-03-07 06:57:03,UCcUhpTpNm8enYcEEETLwOew,Hay,0
0yHtYPeK2Jg,2023-03-07 07:00:09,UCrkdrEUYHog_-3YXW8lsJ-w,Chúc mừng Thị Hòa,0
0yHtYPeK2Jg,2023-03-07 07:00:48,UC5gzO9JIP8n6O_X7yl7UqHA,Hòa hợp với thể loại nhạc này quá ha,0
0yHtYPeK2Jg,2023-03-07 07:01:38,UCAxg3J0nCUuALjQAmlVR8VA,"Good vibes, we do collabo as sooner as possible ❤️🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪🇰🇪Music can change the world because it can change people,  You can't stay the same. ...👏👏👏👏👏👏Music is the universal language of mankind, 🕺👯🕺🎶🎶🫂🫂🫂🫂 GOOD JOB FRIEND 🔥🔥🔥🔥",0
0yHtYPeK2Jg,2023-03-07 07:01:50,UCy5mVycVGw0OEHQXLbkEuGw,cũng có nhiều đoạn nổi da gà đó :D,0
0yHtYPeK2Jg,2023-03-07 07:02:27,UCWPiSx0UDTeJ-yuvhCR3TwA,Hay lắm luôn,0
0yHtYPeK2Jg,2023-03-07 07:02:30,UCoO8MwgRm518XsS7us2g19w,Yêu mẹ Hoà 😙💚,0
0yHtYPeK2Jg,2023-03-07 07:03:15,UCw3SICZiRKPUPIuJxdXEu9A,Chúc mừng chị iu,0
0yHtYPeK2Jg,2023-03-07 07:04:58,UCXDG_Ily30ZMkaPU18H8Ljw,Chúc mừng hòa nhé ❤️❤️❤️❤️,0
0yHtYPeK2Jg,2023-03-07 07:05:08,UCJLqhtdTnn2v7WKqY1Yd1UA,toppppp,0
0yHtYPeK2Jg,2023-03-07 07:05:16,UCrFOg9XJ6-FcCwqCcr4Qz4w,điệu cười bản quyền luôn kk,0
0yHtYPeK2Jg,2023-03-07 07:05:31,UCyrHinWVI_uO6_3WuA7MV0Q,Hay thế .,0
0yHtYPeK2Jg,2023-03-07 07:05:55,UCXi55QUzK9OVXx5LuncvLcg,Love youuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘,0
0yHtYPeK2Jg,2023-03-07 07:06:00,UCFlTGtTfeLwtv1BPNZkKmQg,"Bài này nghe hay cực! Mà sao nghe xong cảm thấy hết lẹ vậy nghe chưa đã, gãi cái tai đang mê mà chưa tới cái hết rồi",0
0yHtYPeK2Jg,2023-03-07 07:07:10,UCa2r24XodgYdQyspJtk7f6g,hay qua troi,0
0yHtYPeK2Jg,2023-03-07 07:08:09,UCMBRYm5Mw7xHm_W7JO48KlQ,"Người Bắc Ninh diễn và hát Thị Mầu là chuẩn nhất rồi, hoan hô Hòa Minzy.",0
0yHtYPeK2Jg,2023-03-07 07:10:34,UC5zkrJ30aEitjHqEL8Ml0aA,🌺🌺🌺,0
0yHtYPeK2Jg,2023-03-07 07:10:46,UCIAwPfii5ywVRbjIxCyhlQA,"Hay lắm, chúc Hòa và Thị Mầu sớm lên top 1 nhé",0
0yHtYPeK2Jg,2023-03-07 07:11:13,UCQWN0lZ3-78Dflik5gWTg_A,"Sản phẩm này của Hoà rất hay và chỉn chu, từ câu hát đến biểu cảm diễn xuất ấy. Chúc Hoà gặt hái nhiều thành công, Thị Mầu sớm lên Top 1 trending :)))",0
0yHtYPeK2Jg,2023-03-07 07:11:25,UCfzGD4ha2mO9aGc-Nled1qQ,top 1 đi,0
0yHtYPeK2Jg,2023-03-07 07:11:36,UCI__zzTBmICewK-4tXl9-qg,Mv hay ạ mang bản sắc dân tộc 😍,0
0yHtYPeK2Jg,2023-03-07 07:12:07,UC8pc7BDXTIcK-2K4dI6SF6g,Hay quá ạ 🎉,0
0yHtYPeK2Jg,2023-03-07 07:12:20,UCpqMXIe3Yln_r0Y6wgepORg,❤,0
0yHtYPeK2Jg,2023-03-07 07:12:25,UC5ikKMCb2kR5PyL7L6fhvyw,Chúc mừng c iu❤🎉🎉,0
0yHtYPeK2Jg,2023-03-07 07:12:57,UCKvKZYjZOG3QRLxNlRE4-1w,"MV đỉnh quá, nội dung hay, âm nhạc đỉnh, nhan sắc chị cũng đỉnh nữa. Ủng hộ chị iu hết mìnhh ạ",0
0yHtYPeK2Jg,2023-03-07 07:13:42,UC7WRiUYKaIsB1vZMfDECqKg,"Ôi nét mặt thị mầu nó có vẻ lẳng lơ mà lại đáng yêu kiểu gì, giọng mượt ghê, nghe thấy thích quá ạ",0
0yHtYPeK2Jg,2023-03-07 07:14:30,UCLwb4h0M0o9zULeY7FvMKbQ,Ủng hộ c hoà nhé .,0
0yHtYPeK2Jg,2023-03-07 07:14:48,UCmF7RNd_N70ZZ8tSGZWVZ0g,"MV xuất sắc, ủng hộ mẹ Bo lên top 1 ạ",0
0yHtYPeK2Jg,2023-03-07 07:16:05,UC2ehEpSFd62xf6IKfAy6zkQ,Mong bài Thị Mầu của Hòa được lên TOP 1,0
0yHtYPeK2Jg,2023-03-07 07:16:15,UCePwk0ivYRx_B8dtP3qr4Ow,Xuất sắc lắm Hoà ơi❤️❤️❤️,0
0yHtYPeK2Jg,2023-03-07 07:16:15,UCEqqEynk4fS3PCYEYLl-fEg,"Chuc chi thanh cong , top 1 trending.",0
0yHtYPeK2Jg,2023-03-07 07:16:41,UCTUnWUT-QH7AyvwVFkIY3mA,Binh thương mà toàn dân nịnh bợ,0
0yHtYPeK2Jg,2023-03-07 07:17:24,UCxsY0RASnc4qeTd14PfNF6Q,Top 3 trending rồi nhaaaaaa❤❤❤,0
0yHtYPeK2Jg,2023-03-07 07:17:51,UCt19JVW8J0b1pMfsrkpiLLQ,Xịn sò  quá chị hoà ơi 😍😍,0
0yHtYPeK2Jg,2023-03-07 07:17:53,UC7DTayYqJ0Zksss95n54jcw,MV đẹp quá chị ơi😍😍😍😍,0
0yHtYPeK2Jg,2023-03-07 07:18:23,UCZXzQNocPfqePMToGFdqq6Q,Hay như này mà bảo giống hoàng thùy linh???,0
0yHtYPeK2Jg,2023-03-07 07:19:04,UCNP4z3vk2QYSu8afm_-lNug,Chúc hoà lên top 1,0
0yHtYPeK2Jg,2023-03-07 07:20:00,UC710J62AnAo6CfdTDfmqT1A,Hay qá .xem nổi da gà luôn😂😂.,0
0yHtYPeK2Jg,2023-03-07 07:20:22,UCZmhPZDfP7GgZZDttFyj2NA,🎉,0
0yHtYPeK2Jg,2023-03-07 07:20:28,UC6dFFKZuqFC9Vqhsum75loA,❤❤❤❤,0
0yHtYPeK2Jg,2023-03-07 07:20:46,UC8NJtDjPbHleedj0OF-9ugg,"Hòa hát hay, xinh, MV khá độc đáo",0
0yHtYPeK2Jg,2023-03-07 07:20:54,UC2Wt07Lf-smi2iQ-x7_dGvQ,Chúc mừng chị nhé 🥰🥰🥰.  mn cố gắng đẩy lên Top 1 đi ạ❤❤❤,0
0yHtYPeK2Jg,2023-03-07 07:22:18,UCpQ77u3OEhd50jXpjPkoRTQ,Hay.,0
0yHtYPeK2Jg,2023-03-07 07:22:25,UCpQ77u3OEhd50jXpjPkoRTQ,Hay quá c,0
0yHtYPeK2Jg,2023-03-07 07:23:14,UCGy0HpYXutB3jwyhaIuwqXg,"Cảm nhận cá nhân thôi. Ở Hòa, mình cảm nhận có một tình yêu thật với âm nhạc truyền thống như chèo hay quan họ... Khác với HTL là chất liệu dân gian mix trên nền nhạc hiện đại nhiều hơn. Đó là điểm độc đáo. Mà cảm thấy hướng đi này hợp với Hòa. Bài hát này, biểu cảm MV của Hòa rất xuất sắc, hiếu ai tỏ vẻ Thị Mầu mắt lúng liếng được thế này. Tuy thế không rõ vì sao kết thúc mình cảm giác lưng lửng, chưa có ấn tượng sâu đậm lắm phần nhạc và nội dung MV.",0
0yHtYPeK2Jg,2023-03-07 07:23:51,UCeSuaSCsx7bsG-Z6hHHmRWw,Cuốn quá.😍,0
0yHtYPeK2Jg,2023-03-07 07:23:58,UCfUpGNbFgxeFf1UCHXfFJDg,Bị nghiện bài này mất rồi,0
0yHtYPeK2Jg,2023-03-07 07:24:27,UCIy9-0qQS9t0Hl2u1FpwVPQ,top 1,0
0yHtYPeK2Jg,2023-03-07 07:25:19,UCh0dUYSIUicJGZVugR45D5w,Tác phẩm hay lắm ạ! Chúc mừng chị Hoà Minzy!!!,0
0yHtYPeK2Jg,2023-03-07 07:25:29,UCzrXsj49Pkq9XorM6DpO-rg,❤❤❤❤❤,0
0yHtYPeK2Jg,2023-03-07 07:26:56,UCSrPAtYG8bF9tfHODmRDTjA,MV đẹp chỉnh chu chất giọng của Hoà Minzy  dày nghe đã ghê ❤ Chúc chị top1 trending,0
0yHtYPeK2Jg,2023-03-07 07:27:15,UCXbu44rHKmfk5YknL0sppEw,❤,0
0yHtYPeK2Jg,2023-03-07 07:27:17,UCv4lHkaLrRnDsZvh-xo53yg,yêu Hoà lắm,0
0yHtYPeK2Jg,2023-03-07 07:27:20,UCqfxaTcDq2brZUsLCTLivLg,Yêu,0
0yHtYPeK2Jg,2023-03-07 07:27:57,UCiZKOA7u_h1xcTj9AwyYMEQ,2,0
0yHtYPeK2Jg,2023-03-07 07:28:02,UCLWNVSES-zCUF6-AgriJm6A,Hay quá bé Hòa,0
0yHtYPeK2Jg,2023-03-07 07:28:41,UCpKh063zyNjEOTdgP42VuhA,Trừi ưi tui replay từ sáng hôm qua đến giờ luôn á =)) Vừa nghe vừa tăng view cho Thị Hòa ạ.,0
0yHtYPeK2Jg,2023-03-07 07:29:04,UCUpRSkifNEGPRjwqH44jtbA,MV Cá voi sát thủ đẹp quá 😆😆,0
0yHtYPeK2Jg,2023-03-07 07:29:18,UCTExLBNw2xEh_3_ef2IOKvw,mỗi lần bớ làng nước ơi là nổi hết da gà luôn :),0
0yHtYPeK2Jg,2023-03-07 07:29:39,UCDih5b3LR2Uad6LO4per1Rw,hay qua,0
0yHtYPeK2Jg,2023-03-07 07:29:50,UCfldRMVi7qa1L_BDn4afsGg,Mãi yêu chị Hoà. Cay view cho chị,0
0yHtYPeK2Jg,2023-03-07 07:29:52,UCDih5b3LR2Uad6LO4per1Rw,top1 di nao,0
0yHtYPeK2Jg,2023-03-07 07:30:19,UCFFMFZ1gI31MTMyEPvmbT-A,"MV này càng xem càng cuốn hút, Hoà xuyên không làm Thị Mầu quá hợp luôn❤❤❤Chúc Hoà thành công rực rỡ với MV này",0
0yHtYPeK2Jg,2023-03-07 07:31:11,UCxzavUbMA78v7egyZ_7OesQ,❤️❤️❤️❤️,0
0yHtYPeK2Jg,2023-03-07 07:31:28,UCe2lUciND9jKeWodpxFFw8g,"Lyris: <3 Chiềng làng chiềng chạ,  Thượng hạ Tây Đông..  Con gái Phú Ông tên là Mầu Thị,  Tư tình ngoại ý..    Mãn nguyệt có,  Mời già trẻ gái trai..  Ra đình mà ăn khoání a..    Tự xưng em là Thị Mầu,  Ý là con gái Phú Ông..  Tuổi em chứ còn bé lắm,  Cũng chưa đến trăng rằm..    Ơ này chị em ơi,  Nay tư mới đã mười lăm..  Ai muốn đi ăn oản,  Thì lên Chùa với em..    Ớ ơi à ời à ời à ời a..  Em lên Chùa từ mười ba,  Ớ ơi à ời à ời à ời a..  Em lên Chùa ngày mười lăm..    Này Thầy Tiểu ơi,  Em là Thị Mầu..  Em không biết đâu,  Em cứ bắt đền..    Gọi Mẹ thưa Cha,  Ăn vạ cả làng..  Cho Em lấy Chàng..    Tình tang tang..  tình tình tang..  Bớ làng nước ơi..    Ơ này chị em ơi,  Nay tư mới đã mười lăm..  Ai muốn đi ăn oản,  Thì lên Chùa với em..    Ớ ơi à ời à ời à ời a..  Em lên Chùa từ mười ba,  Ớ ơi à ời à ời à ời a..  Em lên Chùa ngày mười lăm..    Này Thầy Tiểu ơi,  Em là Thị Mầu..  Em không biết đâu,  Em cứ bắt đền..    Gọi Mẹ thưa Cha,  Ăn vạ cả làng..  Cho Em lấy Chàng..    Tình tang tang  tình tình tang..    Tình tang tang..  tình tình tang..    Tình tang tang..  tình tình tang..  Bớ làng nước ơi..    Ớ ơi à ời à ời à ời a..  Ớ ơi à ời à ời à ời a..  Ớ ơi à ời à ời à ời a..  Ớ ơi à ời à ời à ời a..    Này Thầy Tiểu ơi,  Em là Thị Mầu..  Em không biết đâu,  Em cứ bắt đền..    Gọi Mẹ thưa Cha,  Ăn vạ cả làng..  Cho Em lấy Chàng..    Tình tang tang..  tình tình tang..",0
0yHtYPeK2Jg,2023-03-07 07:31:39,UCl5BND5n4M0pGAFOnntY_EQ,Sao không có đoạn đẻ ra một baby nhỉ,0
0yHtYPeK2Jg,2023-03-07 07:32:11,UCYd8PDUgC7mf6rYQwUVfftA,"Hay quá , giọng cổ",0
0yHtYPeK2Jg,2023-03-07 07:32:23,UCLdXLZvD38XLeFtis22l1ng,Lên top 1 nào,0
0yHtYPeK2Jg,2023-03-07 07:32:59,UCxhpGcoaPPXQI0qfCmbwHHQ,Hayyyyyy,0
0yHtYPeK2Jg,2023-03-07 07:34:03,UCsUfAPdOGiX1ddF6aQJ4C1g,❤❤,0
0yHtYPeK2Jg,2023-03-07 07:34:37,UCmxC2sC1m-qpZTY9SgL0C8A,Chúc mừng hoà nhé,0
0yHtYPeK2Jg,2023-03-07 07:34:40,UCjAreFvi5n4lnkrzJhVInag,Quá hay 🎉🎉🎉,0
0yHtYPeK2Jg,2023-03-07 07:35:44,UCBbu45Qi1E2033PXlAukVeQ,Top 1 ❤,0
0yHtYPeK2Jg,2023-03-07 07:35:52,UCmBoypFZ19DSBIn0Eo3Pvhw,"Hay quá, 1 tác phẩm kết hợp giữa dân gian và hiện đại",0
0yHtYPeK2Jg,2023-03-07 07:36:20,UCJruFRtg1m6JLMGwZNu33jQ,TOP 1 TRENDING NÀO ❤❤❤,0
0yHtYPeK2Jg,2023-03-07 07:36:49,UCz9zDC1voiRQKEBV7LHlytw,"mỗi lần nghe search thị mầu hòa minzy, nghe trên nhiều tài khoản và thiết bị sẽ nhanh lên TOP 1 hơn ý",0
0yHtYPeK2Jg,2023-03-07 07:36:57,UCNK8QUh64N5ryA7fqAkd9OQ,Hay cực kì chị ơi ❤ Đoạn sau nghe nổi da gà luôn ạ,0
0yHtYPeK2Jg,2023-03-07 07:37:56,UCLFTHpsU-XLS5Y_ZxBILFZw,Trang phục Thị Mầu đẹp thật. Giọng hát thì miễn bàn rồi. Thần thái xuất sắc. Hổng ấy đạo diễn mời Hoà đóng phim đi,0
0yHtYPeK2Jg,2023-03-07 07:38:41,UCEDg1WP1TUU5dHQMXSs86qg,đỉnh,0
